                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.7719,                 1.2206,                 1.9111,                0.61335,                0.62013,                0.67119,                0.29015,                 1.9864,                 1.4377,                 2.0885,              0.0011917,              0.0011917,              0.0011917
                    147,                 1.8603,                  1.231,                 2.0376,                0.61335,                0.62013,                0.67119,                0.29015,                 1.9864,                 1.4377,                 2.0885,              0.0011884,              0.0011884,              0.0011884
                    148,                  1.926,                 1.5021,                 2.1092,                0.53728,                0.69119,                0.66219,                0.31178,                 1.7936,                 1.3564,                 1.9411,              0.0011851,              0.0011851,              0.0011851
                    149,                 1.7445,                 1.2236,                 1.9214,                0.53728,                0.69119,                0.66219,                0.31178,                 1.7936,                 1.3564,                 1.9411,              0.0011818,              0.0011818,              0.0011818
                    150,                 1.9268,                 1.2016,                  1.928,                0.53728,                0.69119,                0.66219,                0.31178,                 1.7936,                 1.3564,                 1.9411,              0.0011785,              0.0011785,              0.0011785
                    151,                  1.768,                 1.2024,                 1.8687,                0.53728,                0.69119,                0.66219,                0.31178,                 1.7936,                 1.3564,                 1.9411,              0.0011752,              0.0011752,              0.0011752
                    152,                 1.7699,                 1.3174,                 1.9753,                0.59934,                0.64843,                0.67737,                0.34353,                 1.7173,                 1.3189,                 1.8728,              0.0011719,              0.0011719,              0.0011719
                    153,                 1.7352,                 1.4423,                 1.9979,                0.59934,                0.64843,                0.67737,                0.34353,                 1.7173,                 1.3189,                 1.8728,              0.0011686,              0.0011686,              0.0011686
                    154,                 2.0015,                 1.2331,                 1.9299,                0.59934,                0.64843,                0.67737,                0.34353,                 1.7173,                 1.3189,                 1.8728,              0.0011653,              0.0011653,              0.0011653
                    155,                 1.9116,                 1.2064,                 1.9005,                0.59934,                0.64843,                0.67737,                0.34353,                 1.7173,                 1.3189,                 1.8728,               0.001162,               0.001162,               0.001162
                    156,                 1.8479,                 1.2389,                 1.9184,                0.63733,                0.72373,                0.72989,                0.35378,                 1.6928,                 1.2992,                 1.8355,              0.0011587,              0.0011587,              0.0011587
                    157,                 1.8385,                 1.2894,                 1.9811,                0.63733,                0.72373,                0.72989,                0.35378,                 1.6928,                 1.2992,                 1.8355,              0.0011554,              0.0011554,              0.0011554
                    158,                 1.9001,                 1.2886,                 1.9399,                0.63733,                0.72373,                0.72989,                0.35378,                 1.6928,                 1.2992,                 1.8355,              0.0011521,              0.0011521,              0.0011521
                    159,                 1.7303,                  1.216,                 1.8661,                0.63733,                0.72373,                0.72989,                0.35378,                 1.6928,                 1.2992,                 1.8355,              0.0011488,              0.0011488,              0.0011488
                    160,                   1.87,                  1.207,                 1.9099,                0.69113,                0.56462,                0.67865,                0.33439,                 1.6882,                 1.2853,                 1.8332,              0.0011455,              0.0011455,              0.0011455
                    161,                 1.7474,                 1.2604,                 1.8999,                0.69113,                0.56462,                0.67865,                0.33439,                 1.6882,                 1.2853,                 1.8332,              0.0011422,              0.0011422,              0.0011422
                    162,                 1.7432,                 1.2903,                 1.9005,                0.69113,                0.56462,                0.67865,                0.33439,                 1.6882,                 1.2853,                 1.8332,              0.0011389,              0.0011389,              0.0011389
                    163,                 1.7156,                 1.1879,                 1.8362,                0.69113,                0.56462,                0.67865,                0.33439,                 1.6882,                 1.2853,                 1.8332,              0.0011356,              0.0011356,              0.0011356
                    164,                 1.7885,                 1.3049,                 1.9946,                0.57703,                0.61006,                0.64423,                0.29879,                 1.8281,                 1.3304,                 1.8912,              0.0011323,              0.0011323,              0.0011323
                    165,                 1.7975,                 1.2096,                 1.9271,                0.57703,                0.61006,                0.64423,                0.29879,                 1.8281,                 1.3304,                 1.8912,               0.001129,               0.001129,               0.001129
                    166,                 1.8476,                  1.304,                 2.0478,                0.57703,                0.61006,                0.64423,                0.29879,                 1.8281,                 1.3304,                 1.8912,              0.0011257,              0.0011257,              0.0011257
                    167,                 1.9284,                 1.2408,                 1.9421,                0.57703,                0.61006,                0.64423,                0.29879,                 1.8281,                 1.3304,                 1.8912,              0.0011224,              0.0011224,              0.0011224
                    168,                 1.8559,                 1.2879,                 1.9999,                0.67768,                0.61509,                0.70479,                0.34021,                 1.7456,                 1.2815,                 1.8463,              0.0011191,              0.0011191,              0.0011191
                    169,                 1.7062,                 1.2745,                 1.8624,                0.67768,                0.61509,                0.70479,                0.34021,                 1.7456,                 1.2815,                 1.8463,              0.0011158,              0.0011158,              0.0011158
                    170,                  1.697,                 1.1734,                 1.8556,                0.67768,                0.61509,                0.70479,                0.34021,                 1.7456,                 1.2815,                 1.8463,              0.0011125,              0.0011125,              0.0011125
                    171,                 1.7972,                 1.1799,                 1.9255,                0.67768,                0.61509,                0.70479,                0.34021,                 1.7456,                 1.2815,                 1.8463,              0.0011092,              0.0011092,              0.0011092
                    172,                 1.8189,                 1.2219,                 1.9001,                 0.6882,                0.66289,                0.69548,                0.37037,                 1.6571,                 1.2736,                 1.8097,              0.0011059,              0.0011059,              0.0011059
                    173,                 1.7751,                 1.1898,                 1.8854,                 0.6882,                0.66289,                0.69548,                0.37037,                 1.6571,                 1.2736,                 1.8097,              0.0011026,              0.0011026,              0.0011026
                    174,                 1.6564,                 1.2563,                 1.8995,                 0.6882,                0.66289,                0.69548,                0.37037,                 1.6571,                 1.2736,                 1.8097,              0.0010993,              0.0010993,              0.0010993
                    175,                 1.8472,                 1.2403,                 1.9436,                 0.6882,                0.66289,                0.69548,                0.37037,                 1.6571,                 1.2736,                 1.8097,               0.001096,               0.001096,               0.001096
                    176,                 1.7341,                 1.2348,                 1.9126,                0.61856,                0.71921,                0.68315,                 0.3476,                 1.7465,                 1.2409,                  1.847,              0.0010927,              0.0010927,              0.0010927
                    177,                 1.7476,                 1.2083,                 1.9168,                0.61856,                0.71921,                0.68315,                 0.3476,                 1.7465,                 1.2409,                  1.847,              0.0010894,              0.0010894,              0.0010894
                    178,                 1.7903,                 1.1217,                 1.8361,                0.61856,                0.71921,                0.68315,                 0.3476,                 1.7465,                 1.2409,                  1.847,              0.0010861,              0.0010861,              0.0010861
                    179,                 1.8334,                 1.1572,                 1.8667,                0.61856,                0.71921,                0.68315,                 0.3476,                 1.7465,                 1.2409,                  1.847,              0.0010828,              0.0010828,              0.0010828
                    180,                 1.8651,                 1.1439,                 1.8811,                0.73812,                0.62599,                0.69603,                0.35398,                 1.7334,                  1.242,                 1.8629,              0.0010795,              0.0010795,              0.0010795
                    181,                 1.8172,                 1.2672,                 1.9975,                0.73812,                0.62599,                0.69603,                0.35398,                 1.7334,                  1.242,                 1.8629,              0.0010762,              0.0010762,              0.0010762
                    182,                 1.8526,                  1.147,                 1.8598,                0.73812,                0.62599,                0.69603,                0.35398,                 1.7334,                  1.242,                 1.8629,              0.0010729,              0.0010729,              0.0010729
                    183,                 1.7441,                 1.2076,                 1.8752,                0.73812,                0.62599,                0.69603,                0.35398,                 1.7334,                  1.242,                 1.8629,              0.0010696,              0.0010696,              0.0010696
                    184,                 1.8425,                  1.181,                 1.8904,                0.65445,                0.76405,                0.66619,                0.34253,                 1.6368,                 1.2649,                 1.8516,              0.0010663,              0.0010663,              0.0010663
                    185,                 1.7599,                 1.1778,                 1.8577,                0.65445,                0.76405,                0.66619,                0.34253,                 1.6368,                 1.2649,                 1.8516,               0.001063,               0.001063,               0.001063
                    186,                 1.7013,                 1.1556,                 1.8379,                0.65445,                0.76405,                0.66619,                0.34253,                 1.6368,                 1.2649,                 1.8516,              0.0010597,              0.0010597,              0.0010597
                    187,                 1.7236,                  1.206,                 1.8173,                0.65445,                0.76405,                0.66619,                0.34253,                 1.6368,                 1.2649,                 1.8516,              0.0010564,              0.0010564,              0.0010564
                    188,                 1.6491,                 1.1699,                 1.8212,                0.67471,                0.76325,                0.68976,                0.33967,                 1.6755,                 1.2708,                 1.8712,              0.0010531,              0.0010531,              0.0010531
                    189,                 1.6859,                 1.2175,                 1.8908,                0.67471,                0.76325,                0.68976,                0.33967,                 1.6755,                 1.2708,                 1.8712,              0.0010498,              0.0010498,              0.0010498
                    190,                 1.7152,                 1.2443,                 1.9314,                0.67471,                0.76325,                0.68976,                0.33967,                 1.6755,                 1.2708,                 1.8712,              0.0010465,              0.0010465,              0.0010465
                    191,                 1.6843,                 1.1529,                  1.866,                0.67471,                0.76325,                0.68976,                0.33967,                 1.6755,                 1.2708,                 1.8712,              0.0010432,              0.0010432,              0.0010432
                    192,                 1.6721,                 1.1314,                 1.8381,                0.70061,                0.80063,                0.77506,                0.36237,                 1.7311,                  1.194,                 1.8576,              0.0010399,              0.0010399,              0.0010399
                    193,                 1.7671,                 1.2006,                  1.907,                0.70061,                0.80063,                0.77506,                0.36237,                 1.7311,                  1.194,                 1.8576,              0.0010366,              0.0010366,              0.0010366
                    194,                 1.6949,                 1.0565,                 1.7906,                0.70061,                0.80063,                0.77506,                0.36237,                 1.7311,                  1.194,                 1.8576,              0.0010333,              0.0010333,              0.0010333
                    195,                 1.6894,                 1.0622,                 1.8142,                0.70061,                0.80063,                0.77506,                0.36237,                 1.7311,                  1.194,                 1.8576,                0.00103,                0.00103,                0.00103
                    196,                 1.7601,                 1.2084,                 1.9031,                0.74637,                0.72453,                 0.7589,                0.38997,                 1.7777,                 1.1716,                 1.8499,              0.0010267,              0.0010267,              0.0010267
                    197,                 1.8248,                 1.0621,                 1.7887,                0.74637,                0.72453,                 0.7589,                0.38997,                 1.7777,                 1.1716,                 1.8499,              0.0010234,              0.0010234,              0.0010234
                    198,                 1.6654,                 1.1168,                 1.8415,                0.74637,                0.72453,                 0.7589,                0.38997,                 1.7777,                 1.1716,                 1.8499,              0.0010201,              0.0010201,              0.0010201
                    199,                 1.6542,                 1.0656,                 1.7992,                0.74637,                0.72453,                 0.7589,                0.38997,                 1.7777,                 1.1716,                 1.8499,              0.0010168,              0.0010168,              0.0010168
                    200,                 1.7725,                 1.0438,                 1.7803,                0.72548,                0.71712,                0.73845,                 0.3859,                 1.6875,                 1.1622,                  1.803,              0.0010135,              0.0010135,              0.0010135
                    201,                 1.7207,                 1.2136,                 1.8869,                0.72548,                0.71712,                0.73845,                 0.3859,                 1.6875,                 1.1622,                  1.803,              0.0010102,              0.0010102,              0.0010102
                    202,                 1.6094,                 1.0868,                 1.7758,                0.72548,                0.71712,                0.73845,                 0.3859,                 1.6875,                 1.1622,                  1.803,              0.0010069,              0.0010069,              0.0010069
                    203,                 1.6895,                 1.0618,                 1.7419,                0.72548,                0.71712,                0.73845,                 0.3859,                 1.6875,                 1.1622,                  1.803,              0.0010036,              0.0010036,              0.0010036
                    204,                 1.6257,                 1.0829,                 1.7775,                0.73848,                 0.6473,                0.73995,                0.37811,                 1.6891,                 1.1618,                 1.7958,              0.0010003,              0.0010003,              0.0010003
                    205,                 1.5564,                 1.0179,                 1.6918,                0.73848,                 0.6473,                0.73995,                0.37811,                 1.6891,                 1.1618,                 1.7958,             0.00099697,             0.00099697,             0.00099697
                    206,                 1.6858,                 1.0562,                 1.7652,                0.73848,                 0.6473,                0.73995,                0.37811,                 1.6891,                 1.1618,                 1.7958,             0.00099367,             0.00099367,             0.00099367
                    207,                 1.5941,                 1.0022,                 1.6862,                0.73848,                 0.6473,                0.73995,                0.37811,                 1.6891,                 1.1618,                 1.7958,             0.00099036,             0.00099036,             0.00099036
                    208,                 1.6244,                  1.095,                 1.7697,                0.66452,                0.71006,                0.72701,                0.37071,                 1.7025,                 1.2329,                 1.7929,             0.00098706,             0.00098706,             0.00098706
                    209,                 1.6337,                 1.2099,                 1.9567,                0.66452,                0.71006,                0.72701,                0.37071,                 1.7025,                 1.2329,                 1.7929,             0.00098376,             0.00098376,             0.00098376
                    210,                 1.5859,                 1.0527,                 1.7367,                0.66452,                0.71006,                0.72701,                0.37071,                 1.7025,                 1.2329,                 1.7929,             0.00098046,             0.00098046,             0.00098046
                    211,                 1.5931,                 1.1034,                 1.8122,                0.66452,                0.71006,                0.72701,                0.37071,                 1.7025,                 1.2329,                 1.7929,             0.00097716,             0.00097716,             0.00097716
                    212,                 1.6589,                 1.0821,                 1.8221,                0.63699,                0.76285,                0.73002,                0.37851,                 1.6504,                 1.2001,                 1.7751,             0.00097386,             0.00097386,             0.00097386
                    213,                 1.6368,                 1.0453,                 1.7629,                0.63699,                0.76285,                0.73002,                0.37851,                 1.6504,                 1.2001,                 1.7751,             0.00097056,             0.00097056,             0.00097056
                    214,                 1.6462,                 1.1159,                 1.8556,                0.63699,                0.76285,                0.73002,                0.37851,                 1.6504,                 1.2001,                 1.7751,             0.00096726,             0.00096726,             0.00096726
                    215,                 1.6382,                 1.0529,                 1.7691,                0.63699,                0.76285,                0.73002,                0.37851,                 1.6504,                 1.2001,                 1.7751,             0.00096396,             0.00096396,             0.00096396
                    216,                 1.7281,                 1.2346,                 1.9037,                0.66265,                0.77279,                0.74585,                0.38538,                 1.6302,                 1.1596,                   1.77,             0.00096066,             0.00096066,             0.00096066
                    217,                 1.7043,                  1.124,                 1.8223,                0.66265,                0.77279,                0.74585,                0.38538,                 1.6302,                 1.1596,                   1.77,             0.00095736,             0.00095736,             0.00095736
                    218,                 1.7293,                 1.0865,                  1.805,                0.66265,                0.77279,                0.74585,                0.38538,                 1.6302,                 1.1596,                   1.77,             0.00095406,             0.00095406,             0.00095406
                    219,                 1.5732,                 1.0465,                 1.7833,                0.66265,                0.77279,                0.74585,                0.38538,                 1.6302,                 1.1596,                   1.77,             0.00095076,             0.00095076,             0.00095076
                    220,                 1.6709,                 1.0979,                 1.8052,                 0.6876,                0.77673,                0.80153,                0.41624,                 1.5059,                 1.1129,                 1.7143,             0.00094746,             0.00094746,             0.00094746
                    221,                 1.7532,                 1.1676,                 1.8344,                 0.6876,                0.77673,                0.80153,                0.41624,                 1.5059,                 1.1129,                 1.7143,             0.00094416,             0.00094416,             0.00094416
                    222,                 1.6904,                  1.087,                 1.7924,                 0.6876,                0.77673,                0.80153,                0.41624,                 1.5059,                 1.1129,                 1.7143,             0.00094085,             0.00094085,             0.00094085
                    223,                 1.6771,                 1.0781,                 1.7867,                 0.6876,                0.77673,                0.80153,                0.41624,                 1.5059,                 1.1129,                 1.7143,             0.00093755,             0.00093755,             0.00093755
                    224,                 1.6465,                 1.0196,                 1.7631,                0.68976,                0.71006,                0.76967,                0.42408,                 1.5215,                 1.1278,                 1.7069,             0.00093425,             0.00093425,             0.00093425
                    225,                 1.5454,                 1.0666,                  1.792,                0.68976,                0.71006,                0.76967,                0.42408,                 1.5215,                 1.1278,                 1.7069,             0.00093095,             0.00093095,             0.00093095
                    226,                 1.5869,                 1.1057,                 1.7866,                0.68976,                0.71006,                0.76967,                0.42408,                 1.5215,                 1.1278,                 1.7069,             0.00092765,             0.00092765,             0.00092765
                    227,                 1.6431,                  1.101,                 1.8089,                0.68976,                0.71006,                0.76967,                0.42408,                 1.5215,                 1.1278,                 1.7069,             0.00092435,             0.00092435,             0.00092435
                    228,                 1.5111,                 1.0771,                 1.6602,                0.67043,                0.73159,                0.80038,                0.37527,                 1.7069,                 1.1878,                 1.7996,             0.00092105,             0.00092105,             0.00092105
                    229,                  1.682,                 1.1072,                 1.8141,                0.67043,                0.73159,                0.80038,                0.37527,                 1.7069,                 1.1878,                 1.7996,             0.00091775,             0.00091775,             0.00091775
                    230,                 1.6666,                  1.068,                 1.7782,                0.67043,                0.73159,                0.80038,                0.37527,                 1.7069,                 1.1878,                 1.7996,             0.00091445,             0.00091445,             0.00091445
                    231,                 1.7734,                 1.1698,                 1.8779,                0.67043,                0.73159,                0.80038,                0.37527,                 1.7069,                 1.1878,                 1.7996,             0.00091115,             0.00091115,             0.00091115
                    232,                  1.698,                  1.135,                 1.8711,                0.73746,                0.77673,                0.77426,                0.35172,                 1.7426,                 1.1968,                 1.8284,             0.00090785,             0.00090785,             0.00090785
                    233,                 1.5884,                 1.0781,                 1.7536,                0.73746,                0.77673,                0.77426,                0.35172,                 1.7426,                 1.1968,                 1.8284,             0.00090455,             0.00090455,             0.00090455
                    234,                 1.6808,                 1.1412,                  1.803,                0.73746,                0.77673,                0.77426,                0.35172,                 1.7426,                 1.1968,                 1.8284,             0.00090125,             0.00090125,             0.00090125
                    235,                 1.7687,                 1.1735,                 1.8711,                0.73746,                0.77673,                0.77426,                0.35172,                 1.7426,                 1.1968,                 1.8284,             0.00089795,             0.00089795,             0.00089795
                    236,                 1.6637,                 1.0955,                 1.7651,                0.79547,                0.70063,                0.76431,                0.37352,                 1.5871,                 1.1131,                 1.7607,             0.00089465,             0.00089465,             0.00089465
                    237,                  1.562,                 1.0572,                 1.7546,                0.79547,                0.70063,                0.76431,                0.37352,                 1.5871,                 1.1131,                 1.7607,             0.00089134,             0.00089134,             0.00089134
                    238,                 1.6787,                 1.1226,                 1.8539,                0.79547,                0.70063,                0.76431,                0.37352,                 1.5871,                 1.1131,                 1.7607,             0.00088804,             0.00088804,             0.00088804
                    239,                  1.479,                 1.0291,                 1.7073,                0.79547,                0.70063,                0.76431,                0.37352,                 1.5871,                 1.1131,                 1.7607,             0.00088474,             0.00088474,             0.00088474
                    240,                 1.5706,                 1.0033,                 1.6759,                0.76547,                0.73891,                0.76256,                0.38623,                 1.5841,                 1.1005,                 1.7515,             0.00088144,             0.00088144,             0.00088144
                    241,                 1.6345,                 1.0561,                 1.6956,                0.76547,                0.73891,                0.76256,                0.38623,                 1.5841,                 1.1005,                 1.7515,             0.00087814,             0.00087814,             0.00087814
                    242,                 1.5072,                 1.0619,                 1.6918,                0.76547,                0.73891,                0.76256,                0.38623,                 1.5841,                 1.1005,                 1.7515,             0.00087484,             0.00087484,             0.00087484
                    243,                 1.5438,                 1.1182,                 1.7676,                0.76547,                0.73891,                0.76256,                0.38623,                 1.5841,                 1.1005,                 1.7515,             0.00087154,             0.00087154,             0.00087154
                    244,                 1.5746,                 1.1196,                 1.7759,                0.71827,                0.73396,                0.76735,                0.39479,                 1.5745,                 1.0838,                  1.726,             0.00086824,             0.00086824,             0.00086824
                    245,                 1.5769,                 1.0111,                 1.7111,                0.71827,                0.73396,                0.76735,                0.39479,                 1.5745,                 1.0838,                  1.726,             0.00086494,             0.00086494,             0.00086494
                    246,                 1.7029,                 1.0407,                  1.724,                0.71827,                0.73396,                0.76735,                0.39479,                 1.5745,                 1.0838,                  1.726,             0.00086164,             0.00086164,             0.00086164
                    247,                 1.4779,                 1.0777,                 1.7416,                0.71827,                0.73396,                0.76735,                0.39479,                 1.5745,                 1.0838,                  1.726,             0.00085834,             0.00085834,             0.00085834
                    248,                 1.6756,                 1.1555,                  1.798,                0.80811,                0.67721,                0.76805,                0.41198,                 1.5568,                 1.0554,                 1.6901,             0.00085504,             0.00085504,             0.00085504
                    249,                 1.5591,                 1.0291,                 1.7072,                0.80811,                0.67721,                0.76805,                0.41198,                 1.5568,                 1.0554,                 1.6901,             0.00085174,             0.00085174,             0.00085174
                    250,                 1.5706,                 1.0425,                 1.7202,                0.80811,                0.67721,                0.76805,                0.41198,                 1.5568,                 1.0554,                 1.6901,             0.00084844,             0.00084844,             0.00084844
                    251,                 1.5639,                 1.0283,                 1.6823,                0.80811,                0.67721,                0.76805,                0.41198,                 1.5568,                 1.0554,                 1.6901,             0.00084514,             0.00084514,             0.00084514
                    252,                 1.6569,                 1.0509,                 1.7179,                0.73129,                0.70556,                0.75431,                 0.4027,                  1.578,                 1.0983,                 1.7233,             0.00084184,             0.00084184,             0.00084184
                    253,                 1.6181,                 1.1063,                 1.7406,                0.73129,                0.70556,                0.75431,                 0.4027,                  1.578,                 1.0983,                 1.7233,             0.00083853,             0.00083853,             0.00083853
                    254,                 1.5327,                 1.0152,                 1.7007,                0.73129,                0.70556,                0.75431,                 0.4027,                  1.578,                 1.0983,                 1.7233,             0.00083523,             0.00083523,             0.00083523
                    255,                 1.6568,                 1.1722,                 1.8056,                0.73129,                0.70556,                0.75431,                 0.4027,                  1.578,                 1.0983,                 1.7233,             0.00083193,             0.00083193,             0.00083193
                    256,                 1.6129,                 1.0978,                  1.738,                 0.7135,                 0.6673,                0.71968,                0.35824,                 1.6697,                 1.1345,                 1.7654,             0.00082863,             0.00082863,             0.00082863
                    257,                 1.6811,                 1.0594,                 1.7608,                 0.7135,                 0.6673,                0.71968,                0.35824,                 1.6697,                 1.1345,                 1.7654,             0.00082533,             0.00082533,             0.00082533
                    258,                 1.5718,                 1.0068,                 1.6951,                 0.7135,                 0.6673,                0.71968,                0.35824,                 1.6697,                 1.1345,                 1.7654,             0.00082203,             0.00082203,             0.00082203
                    259,                 1.6294,                  1.032,                 1.7637,                 0.7135,                 0.6673,                0.71968,                0.35824,                 1.6697,                 1.1345,                 1.7654,             0.00081873,             0.00081873,             0.00081873
                    260,                 1.7818,                 1.1327,                 1.9064,                0.67674,                0.71444,                0.70073,                 0.3495,                 1.6542,                 1.1428,                 1.7465,             0.00081543,             0.00081543,             0.00081543
                    261,                  1.661,                 1.0987,                 1.8688,                0.67674,                0.71444,                0.70073,                 0.3495,                 1.6542,                 1.1428,                 1.7465,             0.00081213,             0.00081213,             0.00081213
                    262,                 1.6296,                 1.0541,                 1.7734,                0.67674,                0.71444,                0.70073,                 0.3495,                 1.6542,                 1.1428,                 1.7465,             0.00080883,             0.00080883,             0.00080883
                    263,                 1.7115,                 1.0701,                 1.7961,                0.67674,                0.71444,                0.70073,                 0.3495,                 1.6542,                 1.1428,                 1.7465,             0.00080553,             0.00080553,             0.00080553
                    264,                 1.6216,                 1.0456,                 1.7083,                0.69161,                0.80063,                 0.7023,                 0.3859,                 1.5819,                 1.1022,                 1.6999,             0.00080223,             0.00080223,             0.00080223
                    265,                 1.4807,                 1.0123,                 1.6969,                0.69161,                0.80063,                 0.7023,                 0.3859,                 1.5819,                 1.1022,                 1.6999,             0.00079893,             0.00079893,             0.00079893
                    266,                 1.6209,                 1.1332,                 1.8499,                0.69161,                0.80063,                 0.7023,                 0.3859,                 1.5819,                 1.1022,                 1.6999,             0.00079563,             0.00079563,             0.00079563
                    267,                   1.56,                 1.0006,                  1.721,                0.69161,                0.80063,                 0.7023,                 0.3859,                 1.5819,                 1.1022,                 1.6999,             0.00079233,             0.00079233,             0.00079233
                    268,                 1.6449,                 1.1006,                 1.8388,                0.78804,                0.81509,                0.74936,                0.41748,                 1.5244,                 1.0911,                 1.6761,             0.00078902,             0.00078902,             0.00078902
                    269,                 1.5373,                0.99778,                 1.7262,                0.78804,                0.81509,                0.74936,                0.41748,                 1.5244,                 1.0911,                 1.6761,             0.00078572,             0.00078572,             0.00078572
                    270,                 1.5161,                  1.012,                 1.7197,                0.78804,                0.81509,                0.74936,                0.41748,                 1.5244,                 1.0911,                 1.6761,             0.00078242,             0.00078242,             0.00078242
                    271,                 1.6621,                 1.0438,                 1.7446,                0.78804,                0.81509,                0.74936,                0.41748,                 1.5244,                 1.0911,                 1.6761,             0.00077912,             0.00077912,             0.00077912
                    272,                 1.5562,                0.99571,                 1.7075,                0.79694,                0.79623,                0.77225,                0.43027,                 1.5292,                 1.1147,                 1.6882,             0.00077582,             0.00077582,             0.00077582
                    273,                 1.6528,                 1.0816,                 1.7222,                0.79694,                0.79623,                0.77225,                0.43027,                 1.5292,                 1.1147,                 1.6882,             0.00077252,             0.00077252,             0.00077252
                    274,                 1.6476,                 1.0976,                 1.7434,                0.79694,                0.79623,                0.77225,                0.43027,                 1.5292,                 1.1147,                 1.6882,             0.00076922,             0.00076922,             0.00076922
                    275,                 1.6369,                 1.0152,                 1.6902,                0.79694,                0.79623,                0.77225,                0.43027,                 1.5292,                 1.1147,                 1.6882,             0.00076592,             0.00076592,             0.00076592
                    276,                 1.6401,                 1.0098,                 1.7114,                 0.7777,                0.78611,                0.78679,                0.44195,                  1.504,                  1.114,                 1.6814,             0.00076262,             0.00076262,             0.00076262
                    277,                 1.6448,                  1.004,                  1.661,                 0.7777,                0.78611,                0.78679,                0.44195,                  1.504,                  1.114,                 1.6814,             0.00075932,             0.00075932,             0.00075932
                    278,                 1.5394,                 1.0359,                 1.7228,                 0.7777,                0.78611,                0.78679,                0.44195,                  1.504,                  1.114,                 1.6814,             0.00075602,             0.00075602,             0.00075602
                    279,                   1.66,                 1.0652,                 1.6395,                 0.7777,                0.78611,                0.78679,                0.44195,                  1.504,                  1.114,                 1.6814,             0.00075272,             0.00075272,             0.00075272
                    280,                  1.593,                 1.0037,                 1.7175,                  0.715,                0.81627,                0.79299,                0.45008,                 1.4895,                 1.1417,                 1.6691,             0.00074942,             0.00074942,             0.00074942
                    281,                 1.5409,                0.98509,                 1.6279,                  0.715,                0.81627,                0.79299,                0.45008,                 1.4895,                 1.1417,                 1.6691,             0.00074612,             0.00074612,             0.00074612
                    282,                 1.5283,                 1.0267,                 1.7353,                  0.715,                0.81627,                0.79299,                0.45008,                 1.4895,                 1.1417,                 1.6691,             0.00074282,             0.00074282,             0.00074282
                    283,                 1.6289,                 1.0803,                 1.7783,                  0.715,                0.81627,                0.79299,                0.45008,                 1.4895,                 1.1417,                 1.6691,             0.00073951,             0.00073951,             0.00073951
                    284,                 1.5658,                 1.1906,                 1.8566,                0.71872,                0.79803,                0.79293,                0.45149,                 1.4991,                 1.1487,                 1.6782,             0.00073621,             0.00073621,             0.00073621
                    285,                 1.6062,                 1.0273,                 1.8014,                0.71872,                0.79803,                0.79293,                0.45149,                 1.4991,                 1.1487,                 1.6782,             0.00073291,             0.00073291,             0.00073291
                    286,                 1.6135,                 1.0628,                 1.7937,                0.71872,                0.79803,                0.79293,                0.45149,                 1.4991,                 1.1487,                 1.6782,             0.00072961,             0.00072961,             0.00072961
                    287,                 1.4944,                0.96669,                 1.6561,                0.71872,                0.79803,                0.79293,                0.45149,                 1.4991,                 1.1487,                 1.6782,             0.00072631,             0.00072631,             0.00072631
                    288,                 1.6085,                 1.0999,                 1.6493,                0.75154,                0.82453,                0.82445,                0.45725,                  1.544,                 1.1249,                 1.7032,             0.00072301,             0.00072301,             0.00072301
                    289,                 1.4715,                0.97191,                 1.6511,                0.75154,                0.82453,                0.82445,                0.45725,                  1.544,                 1.1249,                 1.7032,             0.00071971,             0.00071971,             0.00071971
                    290,                  1.634,                 1.0039,                 1.7025,                0.75154,                0.82453,                0.82445,                0.45725,                  1.544,                 1.1249,                 1.7032,             0.00071641,             0.00071641,             0.00071641
                    291,                 1.5389,                0.94834,                 1.6338,                0.75154,                0.82453,                0.82445,                0.45725,                  1.544,                 1.1249,                 1.7032,             0.00071311,             0.00071311,             0.00071311
                    292,                 1.5622,                0.99754,                 1.6202,                0.92531,                0.63791,                0.79771,                0.43651,                  1.573,                 1.1111,                 1.7076,             0.00070981,             0.00070981,             0.00070981
                    293,                 1.5095,                 0.9699,                 1.6459,                0.92531,                0.63791,                0.79771,                0.43651,                  1.573,                 1.1111,                 1.7076,             0.00070651,             0.00070651,             0.00070651
                    294,                 1.5991,                 1.0291,                  1.745,                0.92531,                0.63791,                0.79771,                0.43651,                  1.573,                 1.1111,                 1.7076,             0.00070321,             0.00070321,             0.00070321
                    295,                 1.4583,                0.97824,                 1.6462,                0.92531,                0.63791,                0.79771,                0.43651,                  1.573,                 1.1111,                 1.7076,             0.00069991,             0.00069991,             0.00069991
                    296,                 1.4425,                  0.919,                 1.6247,                0.92125,                0.65164,                0.81073,                0.45192,                 1.5186,                 1.0666,                 1.6703,             0.00069661,             0.00069661,             0.00069661
                    297,                  1.485,                0.93796,                 1.6577,                0.92125,                0.65164,                0.81073,                0.45192,                 1.5186,                 1.0666,                 1.6703,             0.00069331,             0.00069331,             0.00069331
                    298,                 1.5038,                0.96753,                 1.6576,                0.92125,                0.65164,                0.81073,                0.45192,                 1.5186,                 1.0666,                 1.6703,                0.00069,                0.00069,                0.00069
